company_name,category,description,overall_rating,review_count,clients,notable_project,industries,location,company_size,min_project_size
Fulminous Software,blockchain,,,,,,,"Jaipur, India",10 - 49 employees,"$1,000+"
Do Systems Inc,blockchain,,,,,,['Information technology'],"Hyderabad, India",10 - 49 employees,"$5,000+"
Bluecast Technologies,blockchain,,,,,,"['eCommerce', 'Government', 'Medical', 'Information technology']","Dubai, United Arab Emirates",10 - 49 employees,"$10,000+"
Appzmine Tech Pvt Ltd,blockchain,,,,,,"['Business services', 'Consumer products & services', 'Dental', 'eCommerce', 'Education', 'Medical', 'Information technology', 'Manufacturing']","Nagpur, India",10 - 49 employees,"$1,000+"
Vision 77 Ventures,blockchain,,,,,,"['Business services', 'Financial services', 'Gaming', 'Hospitality & leisure']","Kuala Lumpur, Malaysia",10 - 49 employees,"$10,000+"
FinTaxLegal,blockchain,"FinTaxLegal, a business consulting company, is headquartered in Kraków, Poland and Warszawa, Poland. The small agency was established in 2018. Their team offers business consulting, blockchain, accounting, and banking law.",,,,,,"Kraków, Poland",10 - 49 employees,Undisclosed
Venture Public Relations,blockchain,,,,,,,"Beverly Hills, CA",10 - 49 employees,"$5,000+"
Bluepes,blockchain,,,,,,,"L'viv, Ukraine",10 - 49 employees,Undisclosed
Perfectorium,blockchain,,,,,,,"Kharkiv, Ukraine",10 - 49 employees,Undisclosed
Suretek Infosoft,blockchain,,,,,,"['Arts, entertainment & music', 'eCommerce', 'Education', 'Medical', 'Real estate']","Noida, India",10 - 49 employees,"$1,000+"
The Ninehertz UAE,blockchain,,,,,,,"Sharjah, United Arab Emirates",50 - 249 employees,"$5,000+"
NexThoughts Software Technologies Pvt. Ltd.,blockchain,,,,,,"['Consumer products & services', 'eCommerce', 'Education', 'Financial services', 'Information technology']","Noida, India",10 - 49 employees,"$1,000+"
Creatix.tech,blockchain,,,,,,,"Yerevan, Armenia",10 - 49 employees,"$10,000+"
BottleTech,blockchain,,,,,,"['Business services', 'eCommerce', 'Education', 'Financial services', 'Government', 'Information technology', 'Non-profit']","Amman, Jordan",10 - 49 employees,"$5,000+"
InfraTech JSC,blockchain,,,,,,['Information technology'],"Hanoi, Vietnam",10 - 49 employees,"$1,000+"
TechnoYuga Pvt. Ltd.,blockchain,,,,Gfacility; European Union; Decalathon; EMSI,,"['Arts, entertainment & music', 'Consumer products & services', 'eCommerce', 'Financial services', 'Government', 'Real estate', 'Supply Chain, Logistics, and Transport']","Delhi, India",10 - 49 employees,"$10,000+"
Ethode,blockchain,,,,,,,"Medina, OH",10 - 49 employees,"$5,000+"
Mebsites.com,blockchain,,,,,,,"Ashmore, Australia",10 - 49 employees,Undisclosed
Softescu,blockchain,"Softescu is a small website development firm. Established in 2008, the company is headquartered in New York, New York and Bacău, Romania. Their team offers web development, mobile app development, enterprise app modernization, blockchain, and more.",,,,,"['Education', 'Financial services', 'Medical', 'Manufacturing', 'Media', 'Non-profit']","New York, NY",10 - 49 employees,"$5,000+"
Digital Point: Nearshore Software Outsourcing Partner,blockchain,"Launched in 2012, Digital Point: Nearshore Software Outsourcing Partner is a software development firm. The small team specializes in custom software development, blockchain, web development, mobile app development, and more. The firm is headquartered in Skopje, North Macedonia and Skopje, North Macedonia.",,,,,"['Education', 'Government', 'Manufacturing', 'Non-profit', 'Retail', 'Telecommunications']","Skopje, North Macedonia",10 - 49 employees,"$1,000+"
DevCottage,blockchain,,,,,,"['Financial services', 'Information technology', 'Supply Chain, Logistics, and Transport']","Kharkiv, Ukraine",10 - 49 employees,"$5,000+"
MindCrew Technologies,blockchain,,,,,,"['Business services', 'Consumer products & services', 'eCommerce', 'Education', 'Financial services', 'Gaming', 'Government', 'Medical', 'Hospitality & leisure', 'Non-profit']","Indore, India",10 - 49 employees,"$5,000+"
Sticky Pixel,blockchain,"Launched in 2015, Sticky Pixel is an UX company. Based in Shoreditch, United Kingdom and Antibes, France, their small team provides ux/ui design, mobile app development, blockchain, custom software development, and more.",,,,,"['Business services', 'Consumer products & services', 'Hospitality & leisure', 'Information technology', 'Retail']","Shoreditch, United Kingdom",2 - 9 employees,"$50,000+"
Clean Forest Web Solutions Inc.,blockchain,,,,,,,Canada,2 - 9 employees,"$10,000+"
SiteWhere,blockchain,,,,,,,"Atlanta, GA",2 - 9 employees,Undisclosed
Alpha Blockchain and Technology Consulting,blockchain,,,,,,,"Ho Chi Minh City, Vietnam",2 - 9 employees,"$5,000+"
isLucid,blockchain,,,,,,"['Business services', 'Medical', 'Information technology']","Vilnius, Lithuania",2 - 9 employees,Undisclosed
Coinbound Gaming,blockchain,,,,,,,"Wilmington, DE",2 - 9 employees,Undisclosed
Aries Tech,blockchain,,,,,,,"Seregno, Italy",2 - 9 employees,Undisclosed
Cominted Labs,blockchain,,,,,,,"Miami, FL",2 - 9 employees,Undisclosed
Blocksoft,blockchain,,,,,,,"Sofia, Bulgaria",2 - 9 employees,"$10,000+"
Cybercore Solutions,blockchain,,,,,,,"Atlanta, GA",2 - 9 employees,Undisclosed
blockfi studio,blockchain,,,,,,,"Almaty, Kazakhstan",2 - 9 employees,"$10,000+"
FoxCoder Infotech,blockchain,,,,,,,"Surat, India",2 - 9 employees,"$5,000+"
0x1Ventures | Web3 Development & Audit Services,blockchain,,,,,,"['Advertising & marketing', 'Arts, entertainment & music', 'Automotive', 'eCommerce', 'Financial services', 'Gaming', 'Information technology']","Bratislava, Slovakia",2 - 9 employees,"$5,000+"
Vero4Chain,blockchain,,,,,,,"Verona, Italy",2 - 9 employees,Undisclosed
Sensigo Technologies,blockchain,,,,,,,"Chennai, India",10 - 49 employees,"$10,000+"
Factr Limited,blockchain,,,,Enterprise Business; Health & Life Sciences; Construction,,,"Brant, Canada",10 - 49 employees,"$10,000+"
AZ Blockchain,blockchain,,,,,,,"Toronto, Canada",2 - 9 employees,Undisclosed
Pagarba,blockchain,,,,,,,"Marietta, GA",2 - 9 employees,Undisclosed
Ziet International,blockchain,,,,,,,"Austin, TX",2 - 9 employees,Undisclosed
"Excelous, LLC",blockchain,,,,,,,"Smyrna, GA",2 - 9 employees,Undisclosed
"Healthcare Business Reps, LLC",blockchain,"Healthcare Business Reps, LLC, an accounting company, is in Leland, North Carolina. Founded in 2017, the small team specializes in accounting and blockchain.",,,,,,"Leland, NC",2 - 9 employees,Undisclosed
Wiicamp,blockchain,,,,,,"['Advertising & marketing', 'Business services', 'eCommerce', 'Education', 'Real estate']","Da Nang, Vietnam",10 - 49 employees,"$1,000+"
MiTSoftware.com,blockchain,"MiTSoftware.com is a Barcelona, Spain-based digital strategy company. Founded in 1998, the small team offers digital strategy, mobile app development, e-commerce development, and application management & support.",,,,,,"Barcelona, Spain",10 - 49 employees,Undisclosed
Openwave Computing,blockchain,,,,,,"['eCommerce', 'Education', 'Financial services', 'Medical', 'Hospitality & leisure', 'Real estate', 'Retail', 'Supply Chain, Logistics, and Transport']","New York, NY",50 - 249 employees,"$5,000+"
Sara Analytics,blockchain,,,,,,,"Jaipur, India",50 - 249 employees,"$1,000+"
Valuebound,blockchain,,,,,,,"Weehawken, NJ",50 - 249 employees,"$25,000+"
CPI Technologies GmbH,blockchain,,,,,,"['Automotive', 'Business services', 'Financial services', 'Information technology', 'Legal', 'Telecommunications']","Mainz, Germany",2 - 9 employees,"$25,000+"
Duomly Labs,blockchain,"Duomly Labs is a custom software development firm. They are based in Prague, Czech Republic and have a small team. Their services include custom software development, web development, mobile app development, blockchain, and more. The company was launched in 2018.",,,,,,"Prague, Czech Republic",2 - 9 employees,"$25,000+"
Kalmia LTD,blockchain,,,,,,,Slovenia,10 - 49 employees,"$25,000+"
Marionete,blockchain,"Big data analytics company Marionete is headquartered in London, United Kingdom and Lisboa, Portugal. The small team provides BI & big data consulting & SI, IoT development, blockchain, cloud consulting & SI, and more. The company was founded in 2016.",,,,,,"London, United Kingdom",10 - 49 employees,"$25,000+"
Arcanix,blockchain,,5.0,(1 Reviews),,Arcanix has created the website of a cryptocurrency exchange from scratch. The goal is to make the website fully functional 100% of the time. Around four teammates work directly with the client on the project. ,"['Business services', 'Financial services', 'Information technology']","Montevideo, Uruguay",2 - 9 employees,Undisclosed
Nivalit,blockchain,"Nivalit is a custom software development firm founded in 2020. Based in Kraków, Poland, their small team focuses on custom software development, Artificial Intelligence, mobile app development, web development, and more.",,,,,"['Business services', 'Consumer products & services', 'Financial services', 'Medical', 'Information technology', 'Energy & natural resources']","Kraków, Poland",2 - 9 employees,"$25,000+"
Initech Software Services Ltd.,blockchain,,,,,,"['Consumer products & services', 'eCommerce', 'Education', 'Financial services', 'Medical', 'Information technology', 'Manufacturing', 'Energy & natural resources', 'Retail', 'Telecommunications']","Ramat Gan, Israel",10 - 49 employees,"$25,000+"
Experfy Inc,blockchain,,,,,,"['Advertising & marketing', 'Business services', 'Consumer products & services', 'eCommerce', 'Financial services', 'Medical', 'Manufacturing', 'Media', 'Energy & natural resources', 'Real estate']","Boston, MA",10 - 49 employees,"$5,000+"
DIGITECH AFRICA LTD,blockchain,,,,,,"['Financial services', 'Telecommunications']","Victoria, Seychelles",10 - 49 employees,"$10,000+"
3ELIXIR SOLUTIONS,blockchain,"Founded in 2016, 3ELIXIR SOLUTIONS is a mobile app development company. Located in Surat, India, their small team provides mobile app development, custom software development, web development, and blockchain.",5.0,(1 Reviews),,3ELIXIR SOLUTIONS developed an iOS and Android-based podcast app that allows users to discuss related topics in an accessible format. The team leveraged API solutions to create an integrated UX.,,"Surat, India",10 - 49 employees,"$1,000+"
Bleeding Edge Studio,blockchain,,,,,,"['Gaming', 'Real estate']","Overland, MO",10 - 49 employees,"$5,000+"
Epixel Solutions,blockchain,,,,,,"['Business services', 'Consumer products & services', 'Information technology']","Las Vegas, NV",50 - 249 employees,"$1,000+"
Hazesoft Pvt. Ltd.,blockchain,,,,,,,"Kathmandu, Nepal",50 - 249 employees,"$10,000+"
HOI Solutions,blockchain,"Located in Newport Beach, California, HOI Solutions is a. The agency offers and is midsize.The agency was founded in 2020.",5.0,(1 Reviews),,A roofing service provider hired HOI Solutions for SEO and copywriting services. The team created SEO-friendly content with high-quality copy for the client.,"['Advertising & marketing', 'Arts, entertainment & music', 'Automotive', 'Business services', 'Consumer products & services', 'eCommerce', 'Education', 'Medical', 'Manufacturing', 'Media']","Newport Beach, CA",50 - 249 employees,"$5,000+"
Exist Global,blockchain,,,,,,"['Education', 'Medical', 'Information technology', 'Media', 'Supply Chain, Logistics, and Transport']","Pasig, Philippines",50 - 249 employees,"$10,000+"
Agira Technologies,blockchain,"Agira Technologies is a web development company established in 2015. Their midsize team is in North Brunswick, New Jersey and Chennai, India. The agency focuses on web development, mobile app development, custom software development, blockchain, and more.",,,,,,"North Brunswick, NJ",50 - 249 employees,"$25,000+"
Ventera,blockchain,"Custom software development firm Ventera is based in Reston, Virginia. The midsize company was launched in 1996. Their team specializes in custom software development, business consulting, enterprise app modernization, BI & big data consulting & SI, and more.",,,,,"['Business services', 'Financial services', 'Politics', 'Telecommunications']","Reston, VA",50 - 249 employees,"$25,000+"
Headforwards,blockchain,,,,John Lewis Partnership’s PartnerChoice; NTT; Cornwall County Council,,"['Automotive', 'Dental', 'Financial services', 'Government', 'Hospitality & leisure']","Redruth, United Kingdom",50 - 249 employees,"$25,000+"
dilium srl,blockchain,,,,,,,"Milano, Italy",2 - 9 employees,Undisclosed
Coin Developer India,blockchain,,,,,,,"Jaipur, India",10 - 49 employees,"$1,000+"
Rehab Agency,blockchain,,,,,,,"London, United Kingdom",10 - 49 employees,"$25,000+"
ADMIRAL.DP.UA,blockchain,,,,,,"['Financial services', 'Information technology']","Dnipropetrovs'k, Ukraine",10 - 49 employees,"$5,000+"
Stackmindz Technology Private Limited,blockchain,,,,,,,"Noida, India",10 - 49 employees,"$5,000+"
Terse Software,blockchain,,,,,,,"Pune, India",10 - 49 employees,Undisclosed
JJ Bytes Private Limited,blockchain,,,,,,,"Bengaluru, India",10 - 49 employees,Undisclosed
Ftechiz Solutions,blockchain,,,,,,,"Dehradun, India",10 - 49 employees,Undisclosed
Limenzy Technologies Pvt Ltd,blockchain,,,,,,,"Kozhikode, India",10 - 49 employees,"$1,000+"
Pallaton Technologies,blockchain,,,,,,,"Pune, India",10 - 49 employees,"$5,000+"
Pocket Apps,blockchain,,,,,,,"Ahmedabad, India",10 - 49 employees,"$5,000+"
Evolt,blockchain,"Evolt is a small software development firm. Founded in 2018, the team focuses on custom software development, Artificial Intelligence, blockchain, mobile app development, and more. The agency is in Sarajevo, Bosnia and Herzegovina.",,,,,,"Sarajevo, Bosnia and Herzegovina",10 - 49 employees,Undisclosed
"Proventus Metrics Inc. ,",blockchain,,,,,,,"Austin, TX",10 - 49 employees,Undisclosed
BR Infotech,blockchain,,,,,,,"Indore, India",10 - 49 employees,"$1,000+"
Interlancompu,blockchain,"Interlancompu is a small business intelligence company. The Quito, Ecuador-based company was founded in 1995. Their services include BI & big data consulting & SI, custom software development, e-commerce development, Artificial Intelligence, and more.",,,,,,"Quito, Ecuador",10 - 49 employees,Undisclosed
Seaflux,blockchain,"Established in 2021, Seaflux is a small cloud consulting & SI company in Ahmedabad, India. Their services include cloud consulting & SI, Artificial Intelligence, blockchain, enterprise app modernization, and more.",5.0,(1 Reviews),,"Seaflux developed a design company’s website using Node.js, Python, and JavaScript. They added a feature that allowed users to listen to a personalized, AI-generated set of music.","['Consumer products & services', 'Financial services', 'Medical', 'Hospitality & leisure', 'Information technology', 'Real estate', 'Retail', 'Telecommunications']","Ahmedabad, India",10 - 49 employees,"$25,000+"
"Guangzhou MRT Information Technology Co., Ltd.",blockchain,,,,,,"['Education', 'Medical', 'Hospitality & leisure', 'Retail']","Guang Zhou Shi, China",10 - 49 employees,Undisclosed
Triumfo IT Solutions,blockchain,"Founded in 2020, Triumfo IT Solutions is a small custom software development firm. Their services include custom software development, mobile app development, web development, and blockchain. The company is based in Poznań, Poland.",,,,,,"Poznań, Poland",10 - 49 employees,"$1,000+"
Iconos Desarrollo de Software,blockchain,,,,,,"['Business services', 'Information technology']","Mexicali, Mexico",10 - 49 employees,Undisclosed
Confiance Tech Solutions,blockchain,"Based in Braintree, Massachusetts, Confiance Tech Solutions is a small CRM consulting and SI company. They specialize in CRM consulting and SI, ERP consulting and SI, IT staff augmentation, Artificial Intelligence, and more and were founded in 2013.",,,,,,"Braintree, MA",10 - 49 employees,Undisclosed
Século das Luzes,blockchain,"Século das Luzes is a Lisboa, Portugal-based business intelligence company. The small firm was founded in 2018. Their services include BI & big data consulting & SI, cloud consulting & SI, IoT development, Artificial Intelligence, and more.",,,,,,"Lisboa, Portugal",10 - 49 employees,"$5,000+"
BloKchain Talent,blockchain,"BloKchain Talent, a custom software development firm, is located in Phoenix, Arizona. The firm specializes in custom software development, AR/VR development, blockchain, HR services, and more and has a small team.The firm was launched in 2018.",,,,,,"Phoenix, AZ",10 - 49 employees,Undisclosed
Frovis Software,blockchain,,,,,,,"Hanoi, Vietnam",10 - 49 employees,"$5,000+"
Spritely App Development,blockchain,,,,,,,"Coolangatta, Australia",10 - 49 employees,"$100,000+"
Techlexity,blockchain,,5.0,(1 Reviews),,"Techlexity developed a mobile app for a social networking company. They managed the entire app development process, designed the UI, and built the backend of the platform from scratch.",,"L'viv, Ukraine",10 - 49 employees,"$10,000+"
Epical,blockchain,,,,,,,"Madrid, Spain",10 - 49 employees,Undisclosed
Skylab X,blockchain,,,,,,,"West Hollywood, CA",10 - 49 employees,Undisclosed
NuTech Advisors,blockchain,,,,,,,"San Marcos, TX",10 - 49 employees,Undisclosed
Shark&Cooper,blockchain,,,,,,,"Las Vegas, NV",10 - 49 employees,"$25,000+"
Inument Solutions Limited,blockchain,,,,,,,"Dhaka, Bangladesh",10 - 49 employees,"$1,000+"
Bamboo Creative,blockchain,,,,,,"['Arts, entertainment & music', 'Automotive', 'Business services', 'Media', 'Retail']","Fareham, United Kingdom",2 - 9 employees,"$10,000+"
Suhrad InfoTech,blockchain,,,,,,,"Vadodara, India",2 - 9 employees,Undisclosed
Arrange Systems,blockchain,,,,,,,"Bhubaneswar, India",2 - 9 employees,"$1,000+"
Vivim,blockchain,,,,,,"['Advertising & marketing', 'Arts, entertainment & music', 'Automotive', 'Business services', 'Consumer products & services', 'eCommerce', 'Financial services', 'Gambling', 'Gaming', 'Government']","Greenwood Village, CO",2 - 9 employees,"$1,000+"
RevolutionChain Italia,blockchain,,,,,,,"Trento, Italy",2 - 9 employees,Undisclosed
Zich Solutions,blockchain,,,,,,,"Melbourne, Australia",10 - 49 employees,Undisclosed
The App Founders,blockchain,"The App Founders is a custom software development company headquartered in San Jose, California. They specialize in custom software development, mobile app development, web development, e-commerce development, and more and were established in 2010.",4.9,(15 Reviews),,"A writing solutions company hired The App Founders to develop a mobile football game using Unity. They built features such as multiplayer capabilities, in-game avatars, and sports equipment customization. ","['Automotive', 'Consumer products & services', 'eCommerce', 'Education', 'Gaming', 'Medical', 'Information technology', 'Real estate', 'Retail']","San Jose, CA",50 - 249 employees,"$10,000+"
Lodestone App,blockchain,,,,,,"['Advertising & marketing', 'Medical', 'Manufacturing', 'Real estate', 'Retail']","Madurai, India",10 - 49 employees,"$1,000+"
Silvito,blockchain,,,,,,,"Kyiv, Ukraine",10 - 49 employees,"$1,000+"
Asachs Softwares Private Limited,blockchain,,,,,,"['Consumer products & services', 'Financial services', 'Utilities']","Jaipur, India",10 - 49 employees,"$10,000+"
"K Business Solutions Inc, Houston",blockchain,"Based in Houston, Texas, K Business Solutions Inc, Houston is a SEO agency. The small team provides search engine optimization, web design, custom software development, web development, and more. The company was established in 2007.",,,,,,"Houston, TX",10 - 49 employees,"$5,000+"
Golang Company,blockchain,,,,,,,"New Delhi, India",10 - 49 employees,"$5,000+"
Cyrex Ltd.,blockchain,,,,,,"['Financial services', 'Gambling', 'Gaming', 'Medical']","Dublin, Ireland",10 - 49 employees,"$5,000+"
Venturex Apps,blockchain,"Venturex Apps is a London-based software agency founded in 2019 with a team of more than 10 members. They provide custom software, e-commerce, and mobile app development solutions for small businesses in the industries of transportation, health care, and GPS services.",0.5,(1 Reviews),Whitttington cars; Techmedology; Feedme.,Venturex Apps created a mobile app for a sales software startup.,"['GPS, Navigation & GIS', 'Medical', 'Supply Chain, Logistics, and Transport']","London, United Kingdom",10 - 49 employees,"$5,000+"
ARSR Tech,blockchain,,,,,,"['Advertising & marketing', 'Business services', 'Consumer products & services', 'eCommerce', 'Information technology']","San Francisco, CA",50 - 249 employees,"$1,000+"
F7A,blockchain,,,,Coinchange; T-Digital; Rbidex; Vesper Capital,,"['Business services', 'Financial services', 'Information technology']","London, United Kingdom",10 - 49 employees,"$10,000+"
Accrete InfoSolution Technologies LLP,blockchain,,,,,,,"Gandhinagar, India",10 - 49 employees,"$1,000+"
Wiredelta,blockchain,,,,,,,"Copenhagen, Denmark",10 - 49 employees,"$10,000+"
Impinge Solutions,blockchain,"Impinge Solutions is a midsize Sahibzada Ajit Singh Nagar, India-based user experience design company. They focus on ux/ui design, blockchain, application management & support, e-commerce development, and more and were established in 2005.",5.0,(1 Reviews),,"Impinge Solutions created a gaming website for an IT consultancy’s customer. They designed the UI/UX and developed new features on the website using HTML5, CSS3, and Javascript.",,"Sahibzada Ajit Singh Nagar, India",50 - 249 employees,Undisclosed
Adapt agency,blockchain,"Website development firm Adapt agency was launched in 1998. Located in Boston, Massachusetts; København, Denmark; Kaunas, Lithuania and Vilnius, Lithuania, their midsize team provides web development, custom software development, e-commerce development, ux/ui design, and more.",,,,,"['Business services', 'eCommerce', 'Medical', 'Information technology']","Boston, MA",50 - 249 employees,"$5,000+"
Nascenia,blockchain,,,,,,,"Dhaka, Bangladesh",50 - 249 employees,Undisclosed
Employcoder,blockchain,,,,,,,"Madurai, India",50 - 249 employees,"$25,000+"
NetTantra Technologies,blockchain,,,,,,,"Santa Clara, CA",50 - 249 employees,"$5,000+"
Testelium,blockchain,,5.0,(1 Reviews),,Testelium provided SMS services for an engineering company. They used APIs to send bulk SMS texts to an international audience.,"['Business services', 'Information technology', 'Telecommunications']","Tallinn, Estonia",50 - 249 employees,"$1,000+"
Sciflare Technologies Pvt Ltd,blockchain,,,,,,"['Automotive', 'Business services', 'Consumer products & services', 'eCommerce', 'Education', 'Financial services', 'Gaming', 'Government', 'GPS, Navigation & GIS', 'Medical']","Chennai, India",50 - 249 employees,"$10,000+"
"Polaris Solutions, LLC",blockchain,,,,,,,"St. Louis, MO",50 - 249 employees,Undisclosed
Expand My Business,blockchain,,,,,,"['Advertising & marketing', 'Business services', 'Consumer products & services', 'eCommerce', 'Education', 'Gaming', 'Medical', 'Hospitality & leisure', 'Information technology', 'Real estate']","Gurugram, India",50 - 249 employees,"$10,000+"
Helios Solutions,blockchain,,,,,,,"Vadodara, India",50 - 249 employees,Undisclosed
CBBM Studio,blockchain,,,,,,,"Surat, India",10 - 49 employees,Undisclosed
Deepchain Labs,blockchain,,,,blockchain,,"['Automotive', 'Business services', 'Consumer products & services', 'eCommerce', 'Information technology', 'Legal', 'Real estate']","Dhaka, Bangladesh",10 - 49 employees,"$1,000+"
One Stop Designing,blockchain,,,,,,"['Advertising & marketing', 'Information technology', 'Telecommunications']","Mississauga, Canada",250 - 999 employees,"$5,000+"
SourceSeek,blockchain,,,,,,"['Arts, entertainment & music', 'Automotive', 'Business services', 'Consumer products & services', 'eCommerce', 'Education', 'Financial services', 'Medical', 'Hospitality & leisure', 'Information technology']","Denver, CO",2 - 9 employees,"$25,000+"
AVROX Solutions,blockchain,,,,,,"['eCommerce', 'Financial services', 'Hospitality & leisure', 'Information technology', 'Retail']","Oaklands Park, Australia",250 - 999 employees,"$10,000+"
Datawallet,blockchain,,,,,,,"New York, NY",2 - 9 employees,"$50,000+"
Công ty TNHH DevTeam,blockchain,,,,,,,"Ho Chi Minh City, Vietnam",10 - 49 employees,"$10,000+"
The Brigade,blockchain,,,,,,,"Brooklyn, NY",10 - 49 employees,"$50,000+"
Treinetic,blockchain,"Treinetic (pvt( Ltd is a small software development firm in Battaramulla, Sri Lanka and Gothenburg, . Established in 2014, the team focuses on custom software development, mobile app development, and ux/ui design.",,,,,"['Business services', 'eCommerce', 'Education', 'Financial services', 'Government', 'Hospitality & leisure', 'Media', 'Retail', 'Telecommunications']","Battaramulla, Sri Lanka",50 - 249 employees,"$5,000+"
Techolution,blockchain,,,,,,,,50 - 249 employees,"$10,000+"
Asta Solutions Pty Ltd,blockchain,,,,,,,"Melbourne, Australia",50 - 249 employees,Undisclosed
Cryptex Technologies,blockchain,,,,,,['Information technology'],"New York, NY",50 - 249 employees,"$5,000+"
"TechnoGen, Inc.",blockchain,,,,,,,"Chantilly, VA",50 - 249 employees,Undisclosed
ZestGeek Solutions,blockchain,,,,,,,"Sahibzada Ajit Singh Nagar, India",50 - 249 employees,Undisclosed
Maxwell Global Software,blockchain,,,,,,,"Chennai, India",50 - 249 employees,"$5,000+"
AIKSOL,blockchain,,,,,,"['Education', 'Financial services', 'Medical', 'Manufacturing', 'Real estate']","Towson, MD",10 - 49 employees,"$1,000+"
INCN Technology,blockchain,,,,,,,"Guangzhou Shi, China",50 - 249 employees,"$1,000+"
SHAVIK,blockchain,,,,,,,"Kensington, Australia",50 - 249 employees,Undisclosed
COMMANDO,blockchain,"COMMANDO, an enterprise app modernization company, was launched in 2020. The company focuses on enterprise app modernization, blockchain, cloud consulting & SI, CRM consulting and SI, and more and has a midsize team.",,,,,,"București, Romania",50 - 249 employees,"$10,000+"
Timeline,blockchain,,,,,,"['Business services', 'Consumer products & services', 'eCommerce', 'Education', 'Financial services', 'Government', 'Medical', 'Information technology', 'Legal', 'Energy & natural resources']","Dubai, United Arab Emirates",50 - 249 employees,"$50,000+"
StartupCrafters,blockchain,,,,,,,"Irvine, CA",50 - 249 employees,Undisclosed
Slavio Company,blockchain,,,,,,,"Warszawa, Poland",2 - 9 employees,"$1,000+"
Infoskaters Technologies Pvt. Ltd.,blockchain,,,,,,"['Advertising & marketing', 'Business services', 'Consumer products & services', 'Information technology']","Bengaluru, India",10 - 49 employees,"$1,000+"
IT FUTURE FARM SRL,blockchain,"IT FUTURE FARM SRL, a application development company, is headquartered in Codru, Moldova and New York, New York. The midsize agency was founded in 2020. Their services include mobile app development, IT strategy consulting, web development, blockchain, and more.",5.0,(1 Reviews),,IT FUTURE FARM SRL developed a custom software to streamline an accounting services company's workflow. They built the client's software that automates the processing of a large number of documents.,,"Codru, Moldova",50 - 249 employees,"$50,000+"
Kus Software,blockchain,,,,,,"['Business services', 'eCommerce', 'Education', 'Information technology', 'Real estate']","Kolkata, India",10 - 49 employees,"$5,000+"
VR4,blockchain,,,,,,,"Buenos Aires, Argentina",10 - 49 employees,Undisclosed
Epnovate Technology Pvt. Ltd.,blockchain,,,,,,"['Advertising & marketing', 'Arts, entertainment & music', 'Automotive', 'Business services', 'Consumer products & services', 'Dental', 'eCommerce', 'Education', 'Financial services', 'Energy & natural resources']","Ahmedabad, India",10 - 49 employees,"$5,000+"
Social Whispers,blockchain,,,,,,,"Boolaroo, Australia",10 - 49 employees,Undisclosed
Arixess,blockchain,,,,,,"['Arts, entertainment & music', 'Business services', 'eCommerce', 'Financial services', 'Information technology', 'Manufacturing', 'Retail', 'Telecommunications', 'Supply Chain, Logistics, and Transport']","Liverpool, United Kingdom",2 - 9 employees,"$1,000+"
Better Typed,blockchain,"Skyverse is a Kraków, Poland-based software development firm. Established in 2019, the small team focuses on custom software development, ux/ui design, web development, web design, and more.",,,,,"['Advertising & marketing', 'Consumer products & services', 'eCommerce', 'Financial services', 'Retail']","Kraków, Poland",2 - 9 employees,"$5,000+"
React-it Solutions,blockchain,,,,,,,"Brasilia, Brazil",2 - 9 employees,Undisclosed
Blutium,blockchain,,,,,,,"Novi, MI",2 - 9 employees,Undisclosed
Digital Unity,blockchain,"Digital Unity is a blockchain company. The Leuven, Belgium-based firm was established in 2019. The small team focuses on blockchain, custom software development, and cloud consulting & SI.",,,,,,"Leuven, Belgium",2 - 9 employees,Undisclosed
Huellas Labs,blockchain,,,,,,,"Apple Valley, CA",2 - 9 employees,"$5,000+"
Intelligent Machines Limited,blockchain,,,,,,,"Dhaka, Bangladesh",10 - 49 employees,Undisclosed
Coyodigital,blockchain,,,,,,"['Consumer products & services', 'eCommerce', 'Education', 'Financial services', 'Gaming', 'Government', 'Medical', 'Information technology']","Islamabad, Pakistan",10 - 49 employees,"$10,000+"
Incresive,blockchain,,,,,,"['Business services', 'eCommerce', 'Financial services', 'Medical']","Kyiv, Ukraine",10 - 49 employees,"$1,000+"
SAR Software Inc,blockchain,,,,,,,"Edison, NJ",10 - 49 employees,"$5,000+"
"Guo Jiu Big Data Co., Ltd.",blockchain,"Guo Jiu Big Data Co., Ltd. Is a business intelligence company launched in 2016. The small Luzhou, China-based team offers BI & big data consulting & SI, IoT development, and blockchain.",,,,,,"Luzhou, China",10 - 49 employees,Undisclosed
Motley Peers,blockchain,,,,MHD Itics; Nouveau; Brandnitions; UAE Ministry of Health and Prevention,,"['Advertising & marketing', 'Business services', 'Government', 'Information technology', 'Media']","Dubai, United Arab Emirates",10 - 49 employees,"$5,000+"
Beleaf Technologies,blockchain,,,,,,,"Madurai, India",10 - 49 employees,"$10,000+"
ELASTECH,blockchain,,,,,,,"Arlington Heights, IL",10 - 49 employees,"$50,000+"
SVAIY ART,blockchain,"Headquartered in Kyiv, Ukraine, SVAIY ART is a AR/VR development company. The small firm was founded in 2020. Their team focuses on AR/VR development and blockchain.",5.0,(2 Reviews),,SVAIY ART designed 3D models and game levels for a game development studio using the provided concept art and specialized software. They optimized the client’s 3D art and animations and integrated plug-ins. ,,"Convalle, Italy",10 - 49 employees,"$10,000+"
PKISol,blockchain,,,,,,"['Education', 'Information technology']","Lahore, Pakistan",10 - 49 employees,"$1,000+"
