company_name,category,description,overall_rating,review_count,clients,notable_project,industries,location,company_size,min_project_size
Aussie Digital Business systems,artificial-intelligence,"Midsize IT strategy consulting company Aussie Digital Business systems, is located in Melbourne, Australia and Chennai, India. The team provides IT strategy consulting, Artificial Intelligence, voice services, HR services, and more.",,,,,"['eCommerce', 'Financial services', 'GPS, Navigation & GIS', 'Medical', 'Information technology', 'Manufacturing', 'Energy & natural resources']","Melbourne, Australia",50 - 249 employees,"$25,000+"
SignaTech Services Private Limited,artificial-intelligence,"SignaTech Services Private Limited is a custom software development firm. Established in 2010, the team offers custom software development, IT strategy consulting, BI & big data consulting & SI, IT managed services, and more. Their midsize firm is in New Berlin, Wisconsin and Navalur, India.",,,,,"['Advertising & marketing', 'Automotive', 'Business services', 'Consumer products & services', 'Dental', 'eCommerce', 'Education', 'Financial services', 'Energy & natural resources']","New Berlin, WI",50 - 249 employees,"$1,000+"
Techbuddies IT,artificial-intelligence,"Techbuddies IT is a CRM consulting and SI company. Founded in 2013, the team focuses on CRM consulting and SI, ERP consulting and SI, web development, mobile app development, and more. Their midsize firm is headquartered in Noida, India.",,,,,"['eCommerce', 'Information technology', 'Retail']","Noida, India",50 - 249 employees,"$10,000+"
Vivasoft Ltd,artificial-intelligence,,,,,,"['Business services', 'eCommerce', 'Education', 'Financial services', 'Manufacturing', 'Media', 'Retail', 'Telecommunications']","Dhaka, Bangladesh",50 - 249 employees,"$10,000+"
Covizmo,artificial-intelligence,"Covizmo is an engineering company launched in 2008. The firm specializes in engineering, ERP consulting and SI, and Artificial Intelligence and has a midsize team. The firm is located in København, Denmark and L'viv, Ukraine.",,,,,,"København, Denmark",50 - 249 employees,"$5,000+"
Absolute Solutions,artificial-intelligence,,,,,,,"Naples, FL",Freelancer employees,"$1,000+"
Phoenix Consultants,artificial-intelligence,"Phoenix Consultants is a midsize ERP consulting and SI company. The Bangalore, India-based agency was established in 2010. Their team focuses on ERP consulting and SI, business consulting, HR services, corporate training, and more.",,,,,"['Automotive', 'Medical', 'Information technology', 'Manufacturing', 'Telecommunications', 'Utilities']","Bangalore, India",50 - 249 employees,Undisclosed
CLOUDIUM SOFTWARE,artificial-intelligence,,,,,,,"Fairfax, VA",50 - 249 employees,"$10,000+"
Anuyat,artificial-intelligence,,,,,,,"Pune, India",50 - 249 employees,"$1,000+"
Ikarus 3D,artificial-intelligence,,,,,,,"Sahibzada Ajit Singh Nagar, India",50 - 249 employees,"$5,000+"
Tooliqa,artificial-intelligence,,,,,,,"Gurugram, India",50 - 249 employees,"$10,000+"
Zyclyx Consulting Services Pvt. Ltd.,artificial-intelligence,,,,,,"['Financial services', 'Government', 'Medical', 'Hospitality & leisure', 'Retail', 'Telecommunications']","Hyderabad, India",250 - 999 employees,"$100,000+"
Red Axle,artificial-intelligence,,,,,,"['Financial services', 'GPS, Navigation & GIS', 'Medical', 'Real estate', 'Telecommunications']","Chicago, IL",2 - 9 employees,"$25,000+"
Toru Interactive,artificial-intelligence,,,,,,,"Northampton, United Kingdom",2 - 9 employees,Undisclosed
Trinus Corporation,artificial-intelligence,,,,,,,"Pasadena, CA",2 - 9 employees,Undisclosed
Transform Interactive,artificial-intelligence,,,,,,"['Advertising & marketing', 'Automotive', 'Education', 'Medical', 'Manufacturing', 'Supply Chain, Logistics, and Transport']","North Bay, Canada",2 - 9 employees,"$10,000+"
Livares Technologies,artificial-intelligence,,,,,,"['Automotive', 'eCommerce', 'Information technology', 'Utilities']","Thiruvananthapuram, India",10 - 49 employees,Undisclosed
Giroux,artificial-intelligence,,,,,,"['Financial services', 'Manufacturing', 'Retail']","London, United Kingdom",10 - 49 employees,"$1,000+"
InterScale,artificial-intelligence,,,,,,,"Washington, DC",10 - 49 employees,Undisclosed
AIG Technologies,artificial-intelligence,,,,,,"['Advertising & marketing', 'Business services', 'Consumer products & services', 'Information technology']","Noida, India",10 - 49 employees,Undisclosed
IT Lab,artificial-intelligence,"IT Lab is a small custom software development firm. Established in 2011, the team specializes in custom software development, e-commerce development, mobile app development, enterprise app modernization, and more. The agency is in Prague, Czech Republic.",,,,,,"Prague, Czech Republic",10 - 49 employees,"$5,000+"
Four Players,artificial-intelligence,,,,,,,"Buenos Aires, Argentina",10 - 49 employees,"$1,000+"
Devolve,artificial-intelligence,"Founded in 2010, Devolve is an app development company. The firm offers mobile app development, custom software development, enterprise app modernization, e-commerce development, and more and has a small team. The firm is in Calgary, Canada and , India.",,,,,,"Calgary, Canada",10 - 49 employees,Undisclosed
Lemon Advertising & Publishing,artificial-intelligence,,,,,,,"Dubai, United Arab Emirates",10 - 49 employees,Undisclosed
Integration Alpha GmbH,artificial-intelligence,,,,,,,"Cham, Switzerland",10 - 49 employees,Undisclosed
TIKAJ,artificial-intelligence,,,,,,,"Gurugram, India",10 - 49 employees,"$5,000+"
Upzilla.co Team,artificial-intelligence,"Website development company EMCOM Development was founded in 2007. The small , Poland-based team offers web development, custom software development, Artificial Intelligence, blockchain, and more.",,,,,"['Automotive', 'Business services', 'eCommerce', 'Financial services', 'Medical', 'Information technology', 'Manufacturing', 'Retail', 'Telecommunications', 'Supply Chain, Logistics, and Transport']",Poland,10 - 49 employees,"$25,000+"
FromLabs Pte. Ltd.,artificial-intelligence,,,,,,,"Singapore, Singapore",10 - 49 employees,"$1,000+"
Wavefront Technologies Private Limited,artificial-intelligence,,,,,,,"Coimbatore, India",10 - 49 employees,"$1,000+"
Numero Uno Informatica,artificial-intelligence,"Established in 2006, Numero Uno Informatica is an IT strategy consulting company. The small Arezzo, Italy-based team offers IT strategy consulting, custom software development, Artificial Intelligence, cloud consulting & SI, and more.",,,,,"['Business services', 'eCommerce', 'Information technology', 'Manufacturing', 'Energy & natural resources', 'Retail', 'Telecommunications', 'Utilities']","Arezzo, Italy",10 - 49 employees,"$5,000+"
Caliente iTech,artificial-intelligence,,,,,,,"Surat, India",10 - 49 employees,"$1,000+"
Gensoft,artificial-intelligence,,,,,,,"New York, NY",10 - 49 employees,"$1,000+"
Codepilot Technologies Pvt Ltd,artificial-intelligence,,4.5,(1 Reviews),,"Codepilot Technologies Pvt Ltd redesigned a website for a tea company. They established a workflow plan, revamped the website, and modernized it.","['GPS, Navigation & GIS', 'Medical', 'Information technology', 'Manufacturing', 'Media', 'Real estate', 'Retail', 'Supply Chain, Logistics, and Transport']","Guwahati, India",10 - 49 employees,"$10,000+"
Le Polish Bureau,artificial-intelligence,"Le Polish Bureau is a web development company launched in 2012. Their small team is headquartered in Łódź, Poland. The company offers web development, mobile app development, AR/VR development, Artificial Intelligence, and more.",,,IBM; Salesforce; GPJ; Niantic,,"['Advertising & marketing', 'Arts, entertainment & music', 'Automotive', 'Consumer products & services', 'eCommerce', 'Education', 'Financial services', 'Gaming', 'Medical', 'Hospitality & leisure']","Łódź, Poland",10 - 49 employees,"$25,000+"
Epi-interactive,artificial-intelligence,"Established in 2010, Epi-interactive is a web design agency. Their small team is headquartered in Wellington, United Kingdom and offers web design, ux/ui design, cloud consulting & SI, logo, and more.",,,,,,"Wellington, United Kingdom",10 - 49 employees,Undisclosed
eInnoSys,artificial-intelligence,,,,,,,"Fremont, CA",10 - 49 employees,"$1,000+"
Indigo Labs d.o.o.,artificial-intelligence,,,,,,,"Ljubljana, Slovenia",10 - 49 employees,"$10,000+"
JDK Technologies,artificial-intelligence,,,,,,,"Naperville, IL",10 - 49 employees,Undisclosed
NAFETS AI,artificial-intelligence,"Established in 2015, NAFETS AI is a small social media marketing company. Their services include social media marketing, search engine optimization, Artificial Intelligence, cybersecurity, and more. The agency is headquartered in Chicago, Illinois.",,,,,,"Chicago, IL",10 - 49 employees,Undisclosed
Kiba Labs,artificial-intelligence,"Kiba Labs is a custom software development company. They offer custom software development, mobile app development, web development, Artificial Intelligence, and more and were launched in 2017. Their small team is headquartered in Stanmore, United Kingdom.",,,,,"['Advertising & marketing', 'Consumer products & services', 'eCommerce', 'Financial services', 'Information technology']","Stanmore, United Kingdom",Freelancer employees,"$1,000+"
Brigita Solutions Pvt Ltd,artificial-intelligence,,,,,,"['Business services', 'Education', 'Financial services', 'Medical', 'Information technology', 'Retail']","Coimbatore, India",10 - 49 employees,"$1,000+"
Elinium Inc.,artificial-intelligence,,,,,,,"Montréal, Canada",2 - 9 employees,"$10,000+"
Narf.ai,artificial-intelligence,"Narf.ai is a small web development company. Located in Zalesie, Poland, the company was launched in 2019. Their team offers web development, mobile app development, Artificial Intelligence, and other application development.",,,,,[],"Zalesie, Poland",2 - 9 employees,"$5,000+"
Dothex Ltd,artificial-intelligence,,,,,,"['Arts, entertainment & music', 'Automotive', 'Consumer products & services', 'Education', 'Gaming', 'GPS, Navigation & GIS', 'Medical', 'Energy & natural resources', 'Supply Chain, Logistics, and Transport']","London, United Kingdom",Freelancer employees,"$1,000+"
ERAINTERFACES,artificial-intelligence,,,,,,['Education'],"Bengaluru, India",2 - 9 employees,"$1,000+"
Liquid Sky Pty Ltd,artificial-intelligence,,,,,,,"Annecy, France",2 - 9 employees,"$5,000+"
Axioma Estudio SAS,artificial-intelligence,,,,,,,"Bogotá, Colombia",2 - 9 employees,"$10,000+"
Web Club,artificial-intelligence,,,,,,,"Keilor Park, Australia",2 - 9 employees,Undisclosed
"Hardin Scientific, Inc.",artificial-intelligence,,,,,,,"Wildomar, CA",2 - 9 employees,Undisclosed
Infinno,artificial-intelligence,,,,,,"['Education', 'Financial services']","Sofia, Bulgaria",2 - 9 employees,"$5,000+"
BAMBOO TECHNOLOGIES LIMITED,artificial-intelligence,,,,,,"['Automotive', 'Financial services', 'Information technology']","Hong Kong, Hong Kong",2 - 9 employees,Undisclosed
RapidLab,artificial-intelligence,"RapidLab is a small IoT development company headquartered in Poznań, Poland. They provide IoT development, cloud consulting & SI, other IT consulting and SI, custom software development, and more and were founded in 2017.",,,,,"['Business services', 'Manufacturing', 'Retail', 'Supply Chain, Logistics, and Transport']","Poznań, Poland",2 - 9 employees,Undisclosed
Angadi World Technologies,artificial-intelligence,,,,,,,"Bengaluru, India",2 - 9 employees,Undisclosed
digitalminds.io,artificial-intelligence,,,,,,,"Berlin, Germany",2 - 9 employees,Undisclosed
Kare IT Solutions,artificial-intelligence,,,,,,"['Arts, entertainment & music', 'Business services', 'Education', 'Financial services', 'Media']","Ahmedabad, India",10 - 49 employees,"$1,000+"
DigitalGate,artificial-intelligence,,,,,,"['Automotive', 'Consumer products & services', 'Information technology']","Timișoara, Romania",10 - 49 employees,"$25,000+"
Brisa Robotica,artificial-intelligence,,,,,,,"Cabo de Santo Agostinho, Brazil",2 - 9 employees,"$10,000+"
iQ Business Suite,artificial-intelligence,,,,,,,"Surrey, Canada",2 - 9 employees,Undisclosed
"HAsystem Tech, Inc.",artificial-intelligence,,,,,,,"Winnipeg, Canada",2 - 9 employees,Undisclosed
WaterBear Ventures,artificial-intelligence,"WaterBear Ventures, a small app development company, is based in San Salvador, El Salvador. The team focuses on mobile app development, Artificial Intelligence, and web development.",,,,,,"San Salvador, El Salvador",2 - 9 employees,Undisclosed
CreaWorlds,artificial-intelligence,"CreaWorlds is a Ciudad de México, Mexico-based software development firm. Launched in 2002, the small team provides custom software development, mobile app development, and Artificial Intelligence.",,,,,,"Ciudad de México, Mexico",2 - 9 employees,Undisclosed
Hamiltonian Group,artificial-intelligence,"Business intelligence company Hamiltonian Group was established in 2016. Their small team is based in Washington, District of Columbia. Their services include BI & big data consulting & SI, Artificial Intelligence, and cybersecurity.",,,,,"['Consumer products & services', 'Government', 'Information technology']","Washington, DC",2 - 9 employees,"$1,000+"
Acies Decisions,artificial-intelligence,"Acies Decisions, an artificial intelligence firm, is headquartered in Surrey, Canada and Austin, Texas. The small company was launched in 2019. Their team specializes in Artificial Intelligence, BI & big data consulting & SI, IT strategy consulting, business consulting, and more.",,,,,"['Education', 'Media', 'Non-profit', 'Politics', 'Real estate', 'Retail', 'Telecommunications', 'Supply Chain, Logistics, and Transport', 'Utilities']","Surrey, Canada",2 - 9 employees,"$50,000+"
Infection Point,artificial-intelligence,,,,,,,"Cluj-Napoca, Romania",2 - 9 employees,Undisclosed
Eifer Corp,artificial-intelligence,,,,,,,"Herndon, VA",2 - 9 employees,Undisclosed
Optability Inc,artificial-intelligence,,,,,,,"Whitby, Canada",2 - 9 employees,"$1,000+"
Apollo,artificial-intelligence,,,,,,"['Automotive', 'GPS, Navigation & GIS', 'Medical', 'Information technology', 'Manufacturing', 'Energy & natural resources', 'Retail', 'Telecommunications', 'Supply Chain, Logistics, and Transport', 'Utilities']","Kyiv, Ukraine",2 - 9 employees,"$1,000+"
Tripleaim Software,artificial-intelligence,,,,,,,"Nairobi, Kenya",2 - 9 employees,Undisclosed
Gretol,artificial-intelligence,"Gretol is a blockchain company founded in 2021. Their small team is located in Birmingham, United Kingdom and provides blockchain, Artificial Intelligence, logistics & supply chain consulting, warehousing & distribution, and more.",,,,,"['Advertising & marketing', 'Business services', 'Financial services', 'Gaming', 'Medical', 'Media', 'Energy & natural resources', 'Non-profit', 'Retail', 'Telecommunications']","Birmingham, United Kingdom",2 - 9 employees,"$5,000+"
Northern Hawk Technologies Inc.,artificial-intelligence,"Small artificial intelligence firm Northern Hawk Technologies Inc., is in Vernon, Canada. They provide Artificial Intelligence, custom software development, mobile app development, web development, and more and were launched in 2020.",,,,,,"Vernon, Canada",2 - 9 employees,"$5,000+"
AboveDev,artificial-intelligence,,,,,,"['Education', 'Financial services', 'Hospitality & leisure', 'Information technology', 'Manufacturing']","Sofia, Bulgaria",2 - 9 employees,"$5,000+"
Adat Science LLC,artificial-intelligence,,,,,,"['Business services', 'Medical', 'Real estate']","New York, NY",2 - 9 employees,Undisclosed
DEVALL,artificial-intelligence,,,,,,"['Business services', 'eCommerce', 'Medical']","Kyiv, Ukraine",2 - 9 employees,"$5,000+"
Sreeyan,artificial-intelligence,"Sreeyan is a software development company. Launched in 2014, the firm is based in San Antonio, Texas. The small team specializes in custom software development, Artificial Intelligence, BI & big data consulting & SI, cloud consulting & SI, and more.",,,,,"['Business services', 'eCommerce', 'Financial services', 'Government', 'GPS, Navigation & GIS', 'Information technology', 'Energy & natural resources']","San Antonio, TX",2 - 9 employees,"$1,000+"
Black Square Media,artificial-intelligence,,,,,,,"London, United Kingdom",2 - 9 employees,"$50,000+"
Coexist Media,artificial-intelligence,,,,,,,"Santa Barbara, CA",2 - 9 employees,"$5,000+"
ACL Company Group,artificial-intelligence,,,,,,,"Sabaneta, Colombia",2 - 9 employees,"$1,000+"
UnDigital,artificial-intelligence,,,,,,,"Camden, Australia",2 - 9 employees,Undisclosed
Eumentis,artificial-intelligence,,,,,,,"Pune, India",2 - 9 employees,"$5,000+"
Amutay,artificial-intelligence,"Founded in 2019, Amutay is a business intelligence company. Their small team is located in Quito, Ecuador. Their team offers BI & big data consulting & SI, IT managed services, IT strategy consulting, custom software development, and more.",,,,,,"Quito, Ecuador",2 - 9 employees,Undisclosed
NovaIntegra,artificial-intelligence,"Headquartered in Bogotá, Colombia, NovaIntegra is a small email marketing company. Launched in 2012, the team focuses on email marketing, BI & big data consulting & SI, cloud consulting & SI, AR/VR development, and more.",,,,,,"Bogotá, Colombia",2 - 9 employees,Undisclosed
Ete-services,artificial-intelligence,,,,,,,"Batroun, Lebanon",2 - 9 employees,"$1,000+"
Diagonal.Software GmbH,artificial-intelligence,,,,,,,"Aschaffenburg, Germany",2 - 9 employees,Undisclosed
SmartShack,artificial-intelligence,,,,,,,"Kraków, Poland",2 - 9 employees,"$5,000+"
Trident Technology Software Corp,artificial-intelligence,,,,,,['Information technology'],"Dallas, TX",50 - 249 employees,"$10,000+"
Akurey,artificial-intelligence,,,,,,"['Advertising & marketing', 'Arts, entertainment & music', 'Consumer products & services', 'eCommerce', 'Gaming', 'Information technology', 'Manufacturing', 'Media']","San José, Costa Rica",10 - 49 employees,"$50,000+"
thinqloud,artificial-intelligence,,,,,,,"Pune, India",10 - 49 employees,"$1,000+"
UA Software LLC,artificial-intelligence,,,,,,"['Business services', 'Consumer products & services', 'eCommerce', 'Financial services', 'Gaming']","Kirovohrad, Ukraine",10 - 49 employees,"$5,000+"
Symantra,artificial-intelligence,,,,,,,"Woluwe-Saint-Pierre, Belgium",10 - 49 employees,"$5,000+"
Eiconix,artificial-intelligence,,,,,,,"Dubai, United Arab Emirates",10 - 49 employees,"$5,000+"
LOKi,artificial-intelligence,,,,,,,"Kuala Lumpur, Malaysia",10 - 49 employees,"$5,000+"
Tendo Interactive,artificial-intelligence,,,,,,,"Berlin, Germany",10 - 49 employees,"$50,000+"
Cognitive,artificial-intelligence,,,,,,,"Warsaw, Poland",10 - 49 employees,"$10,000+"
Hashbrown Systems Pvt. Ltd.,artificial-intelligence,,,,,,,"Mohali, India",10 - 49 employees,"$25,000+"
PixelEdge,artificial-intelligence,,,,,,,"Northampton, MA",10 - 49 employees,"$50,000+"
Kloudynet Technologies,artificial-intelligence,,,,,,,India,10 - 49 employees,"$250,000+"
Boston UX,artificial-intelligence,,,,,,"['Automotive', 'Consumer products & services', 'Government', 'Medical', 'Manufacturing']","Waltham, MA",10 - 49 employees,"$10,000+"
Quad Ventures SDN BHD,artificial-intelligence,,,,,,"['Advertising & marketing', 'Arts, entertainment & music', 'Business services', 'Consumer products & services', 'Dental', 'eCommerce', 'Energy & natural resources']","Kuala Lumpur, Malaysia",10 - 49 employees,"$10,000+"
Zalmotek,artificial-intelligence,"Zalmotek is an IoT development company located in București, Romania. The small team specializes in IoT development, custom software development, Artificial Intelligence, product design, and more. The agency was launched in 2016.",,,,,,"București, Romania",10 - 49 employees,"$10,000+"
Nextapps Sp. z o.o. Mobile and Web Software House,artificial-intelligence,"Nextapps Sp. Z o.o. Mobile and Web Software House, a mobile app development firm, was established in 2014. Their small team is in Poznań, Poland. Their services include mobile app development, e-commerce development, web development, and Artificial Intelligence.",,,,,,"Poznań, Poland",10 - 49 employees,"$1,000+"
Brain Above,artificial-intelligence,,,,,,,"Indore, India",10 - 49 employees,"$25,000+"
Sixth Sense IT Solutions,artificial-intelligence,,,,,,"['Advertising & marketing', 'Business services', 'eCommerce', 'Financial services', 'Government', 'Information technology', 'Media', 'Retail', 'Telecommunications', 'Supply Chain, Logistics, and Transport']","Indore, India",10 - 49 employees,"$5,000+"
Sia Soft,artificial-intelligence,"Sia Soft is a software development firm. Established in 2019, the small agency is located in Skopje, North Macedonia. Their services include custom software development, mobile app development, ux/ui design, Artificial Intelligence, and more.",,,,,"['Business services', 'Consumer products & services', 'Financial services', 'Telecommunications']","Skopje, North Macedonia",10 - 49 employees,"$25,000+"
Do Systems Inc,artificial-intelligence,,,,,,['Information technology'],"Hyderabad, India",10 - 49 employees,"$5,000+"
Britwise Technologies,artificial-intelligence,,,,,,"['Advertising & marketing', 'Business services', 'Consumer products & services', 'eCommerce', 'Education', 'Government', 'Medical', 'Information technology', 'Manufacturing']","Pune, India",10 - 49 employees,"$1,000+"
BlankFactor,artificial-intelligence,,,,,,"['Education', 'Financial services']","San Francisco, CA",10 - 49 employees,"$25,000+"
Xactidea Ltd.,artificial-intelligence,,,,,,,"ঢাকা, Bangladesh",10 - 49 employees,"$1,000+"
Smart Studios,artificial-intelligence,,,,,,,"San Ġiljan, Malta",10 - 49 employees,"$50,000+"
MiWeb,artificial-intelligence,"MiWeb is a small business intelligence company based in New York, New York and San Pedro, Costa Rica. Launched in 1996, the team provides BI & big data consulting & SI, cloud consulting & SI, Artificial Intelligence, conversion optimization, and more.",,,,,"['Automotive', 'eCommerce', 'Education', 'Financial services', 'Medical', 'Hospitality & leisure', 'Information technology', 'Non-profit', 'Telecommunications']","New York, NY",10 - 49 employees,"$5,000+"
Qmansys Infosolutions,artificial-intelligence,,,,,,"['Advertising & marketing', 'Business services', 'Information technology', 'Telecommunications']","New Delhi, India",10 - 49 employees,"$1,000+"
Ccoin Network,artificial-intelligence,"Ccoin Network is a small blockchain company. They provide blockchain, IoT development, Artificial Intelligence, cybersecurity, and more and were launched in 2019.",,,,,"['Business services', 'Consumer products & services', 'eCommerce', 'Financial services', 'Telecommunications']","Constanța, Romania",10 - 49 employees,"$250,000+"
Appzmine Tech Pvt Ltd,artificial-intelligence,,,,,,"['Business services', 'Consumer products & services', 'Dental', 'eCommerce', 'Education', 'Medical', 'Information technology', 'Manufacturing']","Nagpur, India",10 - 49 employees,"$1,000+"
Virtual Coders,artificial-intelligence,,,,,,['Information technology'],"Ahmedabad, India",10 - 49 employees,Undisclosed
Big Data Trunk,artificial-intelligence,,,,,,"['Business services', 'Information technology']","Fremont, CA",10 - 49 employees,"$1,000+"
Electrum IT Solutions,artificial-intelligence,,,,,,,"Vadodara, India",10 - 49 employees,"$1,000+"
Innovalabs Technologies,artificial-intelligence,,,,,,"['Business services', 'Consumer products & services', 'Education', 'Financial services', 'Information technology', 'Legal', 'Manufacturing', 'Media', 'Supply Chain, Logistics, and Transport']","New York, NY",10 - 49 employees,"$10,000+"
Plika,artificial-intelligence,,,,,,,"Gonnet, Argentina",10 - 49 employees,"$5,000+"
Foomotion,artificial-intelligence,"IT managed services company Foomotion is headquartered in Lahore, Pakistan; San Francisco, California and Riyadh, Saudi Arabia. Launched in 2019, the small team offers IT managed services, IT staff augmentation, custom software development, web development, and more.",,,,,"['Business services', 'Dental', 'eCommerce', 'Financial services', 'GPS, Navigation & GIS', 'Medical', 'Manufacturing', 'Retail', 'Supply Chain, Logistics, and Transport', 'Utilities']","Lahore, Pakistan",10 - 49 employees,"$5,000+"
Vibgyorweb Technologies Pvt Ltd,artificial-intelligence,,,,,,"['Advertising & marketing', 'Automotive', 'Business services', 'Gaming', 'Government', 'GPS, Navigation & GIS', 'Medical', 'Information technology', 'Manufacturing']","Santa Ana, CA",10 - 49 employees,"$1,000+"
Pixeled Eggs,artificial-intelligence,"Pixeled Eggs is a London, United Kingdom-based product design company. The small team provides product design, business consulting, search engine optimization, web design, and more. The firm was established in 2011.",,,,,,"London, United Kingdom",10 - 49 employees,Undisclosed
Workfall,artificial-intelligence,,,,,,['Information technology'],"Singapore, Singapore",10 - 49 employees,Undisclosed
Hydatis,artificial-intelligence,,,,infovista; anfr,,"['Government', 'Information technology', 'Manufacturing', 'Telecommunications']","Tunis, Tunisia",10 - 49 employees,"$10,000+"
Checkmate Global Technologies,artificial-intelligence,"Checkmate Global Technologies is an IT strategy consulting company launched in 2021. The firm specializes in IT strategy consulting, BI & big data consulting & SI, cloud consulting & SI, IT managed services, and more and has a small team. The firm is in London, United Kingdom; Washington, D.C., District of Columbia and Bengaluru, India.",5.0,(2 Reviews),,Checkmate Global Technologies designed the UI/UX for an app developer. They designed the app's interface and refashioned the platform.,,"London, United Kingdom",10 - 49 employees,"$10,000+"
Bloqs4Good,artificial-intelligence,,,,,,,"Halifax, Canada",10 - 49 employees,Undisclosed
Bitium Agency,artificial-intelligence,,,,,,['Information technology'],"Dubai, United Arab Emirates",10 - 49 employees,"$5,000+"
Madebymad,artificial-intelligence,,,,,,,"Igalo, Montenegro",10 - 49 employees,"$10,000+"
E-Alphabits,artificial-intelligence,,,,,,,"Ahmedabad, India",10 - 49 employees,"$1,000+"
Torioux,artificial-intelligence,,,,,,,"Miraflores, Peru",10 - 49 employees,"$10,000+"
XR Technica,artificial-intelligence,,,,,,"['Business services', 'Consumer products & services', 'Education', 'Medical', 'Manufacturing']","Melbourne, Australia",10 - 49 employees,"$1,000+"
Contechie LLP,artificial-intelligence,,,,,,,"Chicago, IL",10 - 49 employees,"$25,000+"
UsefulBI,artificial-intelligence,,,,,,,"Boston, MA",10 - 49 employees,Undisclosed
AugustIQ Consulting,artificial-intelligence,,,,,,,"Schaumburg, IL",10 - 49 employees,Undisclosed
Winsoc digital,artificial-intelligence,,,,,,,"Manchester, United Kingdom",10 - 49 employees,Undisclosed
Kapra Automation (Pvt) Ltd,artificial-intelligence,,,,,,"['Business services', 'Consumer products & services', 'Education', 'GPS, Navigation & GIS', 'Medical', 'Hospitality & leisure', 'Information technology', 'Manufacturing', 'Media', 'Energy & natural resources']","Katukurunda, Sri Lanka",10 - 49 employees,"$1,000+"
AUG.global,artificial-intelligence,,,,,,,"Redwood City, CA",10 - 49 employees,Undisclosed
DSI Global,artificial-intelligence,,,,,,,"Redwood City, CA",10 - 49 employees,Undisclosed
Gorixi,artificial-intelligence,,,,,,"['Advertising & marketing', 'Automotive', 'Business services', 'Financial services', 'GPS, Navigation & GIS', 'Medical', 'Non-profit', 'Real estate', 'Supply Chain, Logistics, and Transport']",,10 - 49 employees,"$10,000+"
Skylar Minds,artificial-intelligence,,,,,,['Information technology'],"Indore, India",10 - 49 employees,"$1,000+"
Techweirdo,artificial-intelligence,,,,,,,"Kolkata, India",10 - 49 employees,"$10,000+"
Mutek,artificial-intelligence,,,,,,"['Business services', 'Consumer products & services', 'Financial services', 'Government', 'Medical', 'Information technology', 'Energy & natural resources', 'Retail', 'Supply Chain, Logistics, and Transport']","Medellín, Colombia",10 - 49 employees,"$5,000+"
DigiArtisan,artificial-intelligence,,,,,,"['Business services', 'Information technology', 'Legal', 'Retail']","Lahore, Pakistan",10 - 49 employees,"$10,000+"
Enso Corporation (Pvt) Ltd,artificial-intelligence,,,,,,"['Consumer products & services', 'Hospitality & leisure', 'Manufacturing', 'Retail']","Wattala, Sri Lanka",10 - 49 employees,"$5,000+"
UMAYUXLABS S.A.S,artificial-intelligence,"UMAYUXLABS S.A.S is a small Bogotá, Colombia-based cloud consulting & SI company. Their services include cloud consulting & SI, custom software development, Artificial Intelligence, graphic design, and more.",,,,,,"Bogotá, Colombia",10 - 49 employees,Undisclosed
"Guangzhou Jiqun Software Co., Ltd.",artificial-intelligence,,,,,,"['Business services', 'Education']","Guangzhou, China",10 - 49 employees,Undisclosed
XivTech,artificial-intelligence,,,,,,"['Business services', 'Medical', 'Information technology']","Toronto, Canada",10 - 49 employees,"$5,000+"
"Chengdu Oheec Network Technology Co., Ltd.",artificial-intelligence,,,,State Grid Corporation of China; Sichuan University; Sichuan Normal University; Agricultural Bank of China,,"['Business services', 'Education']","Chengdu, China",10 - 49 employees,Undisclosed
"Beijing MICROVISION Technologies Co., Ltd.",artificial-intelligence,,,,,,,"Beijing, China",10 - 49 employees,Undisclosed
Affiliate Nation,artificial-intelligence,,,,,,,"Vancouver, Canada",10 - 49 employees,"$1,000+"
"Nanjing Zhixing Information Technology Co., Ltd.",artificial-intelligence,,,,,,,"Nanjing, China",10 - 49 employees,Undisclosed
"Jiangsu Zhiyun Technology Development Co., Ltd.",artificial-intelligence,,,,,,,"Nan Jing Shi, China",10 - 49 employees,Undisclosed
"Zhongke Maihang Information Technology Co., Ltd.",artificial-intelligence,,,,,,"['Education', 'Government', 'Medical', 'Energy & natural resources']","Shen Zhen Shi, China",10 - 49 employees,Undisclosed
PKISol,artificial-intelligence,,,,,,"['Education', 'Information technology']","Lahore, Pakistan",10 - 49 employees,"$1,000+"
Crudcook,artificial-intelligence,,,,,,,"Chandigarh, India",10 - 49 employees,"$5,000+"
CUBEXIT INC,artificial-intelligence,,,,,,,"Tampa, FL",10 - 49 employees,Undisclosed
Braindance Studio,artificial-intelligence,,5.0,(1 Reviews),,"Braindance Studio developed a VR game for a national museum of Technology. The team implemented the game outline, methods of operation, and more.",,"Sopot, Poland",10 - 49 employees,"$5,000+"
Black Basil Technologies Pvt Ltd,artificial-intelligence,,,,,,"['Business services', 'Financial services', 'Government', 'Medical', 'Information technology']","Ghaziabad, India",10 - 49 employees,"$10,000+"
Scalek,artificial-intelligence,,,,,,,"Chișinău, Moldova",10 - 49 employees,Undisclosed
TechloSetSolutions,artificial-intelligence,,,,,,,"Faisalabad, Pakistan",10 - 49 employees,"$1,000+"
