company_name,category,description,overall_rating,review_count,clients,notable_project,industries,location,company_size,min_project_size
Tecnologias Sinergia S.A.S,cloud-consulting,"Headquartered in Ibagué, Colombia and Neiva, Colombia, Tecnologias Sinergia S.A.S is a software development firm. The midsize firm was founded in 1998. Their services include custom software development, cloud consulting & SI, CRM consulting and SI, ERP consulting and SI, and more.",,,,,,"Ibagué, Colombia",50 - 249 employees,Undisclosed
"XenWinGo, Terralogic Cloud Solutions",cloud-consulting,"Launched in 2007, XenWinGo, Terralogic Cloud Solutions is a midsize application management & support company. Their services include application management & support, IT strategy consulting, cloud consulting & SI, IT managed services, and more. The firm is located in San Jose, California and Carrollton, Texas.",,,,,"['Business services', 'eCommerce', 'Education', 'Financial services', 'Medical', 'Information technology']","San Jose, CA",50 - 249 employees,"$5,000+"
eConsulting,cloud-consulting,"Established in 2002, eConsulting is a IT strategy consulting company. They are in Warszawa, Poland; Waynesboro, Georgia and Wrocław, Poland and have a midsize team. Their services include IT strategy consulting, IT managed services, and cloud consulting & SI.",,,,,,"Warszawa, Poland",50 - 249 employees,Undisclosed
Poeta Digital,cloud-consulting,,,,,,"['Consumer products & services', 'eCommerce', 'Financial services', 'Medical', 'Information technology', 'Energy & natural resources', 'Real estate', 'Supply Chain, Logistics, and Transport']","Calgary, Canada",50 - 249 employees,"$5,000+"
Advanced IP Ltd,cloud-consulting,,,,,,"['Advertising & marketing', 'eCommerce', 'Education', 'Financial services', 'Hospitality & leisure', 'Information technology', 'Manufacturing', 'Media', 'Telecommunications', 'Supply Chain, Logistics, and Transport']","Birmingham, United Kingdom",2 - 9 employees,"$1,000+"
Pollux,cloud-consulting,,,,Wesay,,"['Education', 'Medical']","Pune, India",2 - 9 employees,"$5,000+"
Vontikakis,cloud-consulting,,,,,,,"Iraklio, Greece",Freelancer employees,"$1,000+"
Sitewards,cloud-consulting,,,,,,,"Leipzig, Germany",2 - 9 employees,Undisclosed
Modo Networks,cloud-consulting,"Modo Networks is an IT managed services company. Launched in 2008, the team provides IT managed services, IT strategy consulting, cloud consulting & SI, unified communications consulting & SI, and more. Their small firm is based in Dallas, Texas.",,,,,"['Business services', 'Consumer products & services', 'Financial services']","Dallas, TX",10 - 49 employees,"$10,000+"
"Technologyville, Inc.",cloud-consulting,"Technologyville, Inc. Is an IT managed services company located in Lake in the Hills, Illinois; Mesa, Arizona and New Braunfels, Texas. They specialize in IT managed services, cloud consulting & SI, IT strategy consulting, and IT staff augmentation and were founded in 2004.",,,,,"['Business services', 'Consumer products & services', 'Financial services', 'Medical', 'Manufacturing']","Lake in the Hills, IL",10 - 49 employees,"$1,000+"
Reimnet,cloud-consulting,,,,,,,Nigeria,10 - 49 employees,Undisclosed
T-Tech,cloud-consulting,,,,,,,"London, United Kingdom",10 - 49 employees,"$1,000+"
ParadigmWorks Group Inc.,cloud-consulting,,,,,,,"Powder Springs, GA",10 - 49 employees,Undisclosed
Wizardry Labs,cloud-consulting,,,,,,"['Advertising & marketing', 'Consumer products & services', 'eCommerce', 'Education', 'Government', 'GPS, Navigation & GIS', 'Information technology', 'Media', 'Telecommunications', 'Supply Chain, Logistics, and Transport']","Vancouver, Canada",10 - 49 employees,"$10,000+"
Pi Data Strategy & Consulting,cloud-consulting,"Big data company Pi Data Strategy & Consulting is in Santa Rosa de Calamuchita, Argentina. The small agency was established in 2015. Their services include BI & big data consulting & SI, cloud consulting & SI, and IT managed services.",,,,,,"Santa Rosa de Calamuchita, Argentina",10 - 49 employees,Undisclosed
VR4,cloud-consulting,,,,,,,"Buenos Aires, Argentina",10 - 49 employees,Undisclosed
YZM Technologies Pty Ltd,cloud-consulting,,,,,,,"Osborne Park, Australia",10 - 49 employees,Undisclosed
Digitalhype,cloud-consulting,"Digitalhype, an IT staff augmentation company, was launched in 2014. They are headquartered in Aguascalientes, Mexico; Dallas, Texas and Laredo, Texas and have a small team. Digitalhype specializes in IT staff augmentation, e-commerce development, cloud consulting & SI, custom software development, and more.",,,,,"['Advertising & marketing', 'Arts, entertainment & music', 'Automotive', 'Business services', 'Consumer products & services', 'eCommerce', 'Medical', 'Hospitality & leisure', 'Information technology', 'Legal Cannabis']","Aguascalientes, Mexico",10 - 49 employees,"$5,000+"
Atrema Technologies Inc.,cloud-consulting,,,,,,['Business services'],"Calgary, Canada",10 - 49 employees,"$1,000+"
Superior Managed IT,cloud-consulting,,,,,,"['Business services', 'Financial services', 'Medical', 'Legal', 'Manufacturing', 'Non-profit', 'Real estate', 'Supply Chain, Logistics, and Transport']","Arden Hills, MN",10 - 49 employees,Undisclosed
H3 Consulting S. de R.L. de C.V.,cloud-consulting,"H3 Consulting S. De R.L. De C.V. Is an IT strategy consulting company. They are based in Monterrey, Mexico and have a small team. Their services include IT strategy consulting, other IT consulting and SI, cloud consulting & SI, ERP consulting and SI, and more. The company was founded in 2011.",,,,,,"Monterrey, Mexico",10 - 49 employees,Undisclosed
Synchroworks,cloud-consulting,"Cloud consulting & SI company Synchroworks was launched in 2006. Their small team is based in Vaughan, Canada and specializes in cloud consulting & SI, unified communications consulting & SI, IT managed services, cybersecurity, and more.",,,,,"['Advertising & marketing', 'Business services', 'Consumer products & services', 'Financial services', 'Hospitality & leisure', 'Information technology', 'Legal', 'Legal Cannabis', 'Manufacturing', 'Non-profit']","Vaughan, Canada",10 - 49 employees,"$1,000+"
Wisdom Works,cloud-consulting,,,,,,"['Advertising & marketing', 'Business services', 'Financial services', 'Medical', 'Information technology', 'Retail']","London, United Kingdom",10 - 49 employees,"$10,000+"
Primenet,cloud-consulting,,,,,,"['Government', 'Manufacturing']","Stevenage, United Kingdom",10 - 49 employees,"$5,000+"
Blue Almond IT,cloud-consulting,,,,,,,"Łbiska, Poland",10 - 49 employees,Undisclosed
SOHO Solutions Inc,cloud-consulting,,,,,,,"Glendale, NY",10 - 49 employees,Undisclosed
Thinker doo Skopje,cloud-consulting,,,,,,,"Skopje, North Macedonia",10 - 49 employees,"$50,000+"
Global Technology Solutions,cloud-consulting,,,,,,"['Consumer products & services', 'Government', 'Manufacturing', 'Energy & natural resources', 'Real estate']","Beirut, Lebanon",10 - 49 employees,"$10,000+"
VoxturrLabs,cloud-consulting,,,,,,,"San Francisco, CA",10 - 49 employees,"$10,000+"
SolvIT AS,cloud-consulting,,,,,,,"Lillestrøm , Norway",10 - 49 employees,"$50,000+"
Twin Cities Computing,cloud-consulting,,,,,,,"Burnsville, MN",Freelancer employees,Undisclosed
Anuhya Digital,cloud-consulting,,,,,,"['Business services', 'Financial services', 'Government', 'Information technology', 'Manufacturing', 'Non-profit']","Tirupati, India",2 - 9 employees,"$1,000+"
Cloudlixen,cloud-consulting,,,,,,"['Business services', 'Education', 'Financial services', 'Information technology', 'Retail']","Barh, India",2 - 9 employees,"$1,000+"
Matfly Solutions Pvt. Ltd.,cloud-consulting,,,,,,,"Pune, India",10 - 49 employees,"$100,000+"
Adsum Software,cloud-consulting,,,,,,"['Arts, entertainment & music', 'Business services', 'eCommerce', 'Education', 'Financial services', 'Medical', 'Real estate']","Jaipur, India",10 - 49 employees,"$1,000+"
Systech Consulting,cloud-consulting,,,,BP Media Solutions,,,"Roseburg, OR",10 - 49 employees,"$10,000+"
LANsultants,cloud-consulting,,,,,,['Legal'],"Philadelphia, PA",2 - 9 employees,Undisclosed
IT Acceleration,cloud-consulting,,,,,,,"King of Prussia, PA",2 - 9 employees,"$5,000+"
Sneaker Interactive,cloud-consulting,"Sneaker Interactive is a Houston, Texas-based cloud consulting & SI company. They focus on cloud consulting & SI, web design, digital strategy, e-commerce development, and more and were launched in 2003.",,,,,"['Education', 'Hospitality & leisure', 'Energy & natural resources']","Houston, TX",2 - 9 employees,"$5,000+"
CompsDoc LLC,cloud-consulting,,,,,,"['Advertising & marketing', 'Business services', 'eCommerce', 'Information technology', 'Media']","Randolph, MA",2 - 9 employees,"$25,000+"
Lucid Networks Ltd,cloud-consulting,,,,,,,"Edinburgh  , United Kingdom",2 - 9 employees,Undisclosed
XLAR Technologies Pvt. Ltd.,cloud-consulting,,,,,,,"Scottsdale, AZ",2 - 9 employees,"$50,000+"
Taxation & Business Consultants,cloud-consulting,,,,,,,"Capalaba, Australia",2 - 9 employees,Undisclosed
18BITS GmbH,cloud-consulting,,,,,,['eCommerce'],"Ottobrunn, Germany",2 - 9 employees,"$1,000+"
Skyline IT Management,cloud-consulting,,,,,,,"Edmond, OK",2 - 9 employees,"$1,000+"
Datawise Consulting Pty Ltd,cloud-consulting,,,,,,,"Battery Point, Australia",2 - 9 employees,Undisclosed
Diriga Technologies,cloud-consulting,,,,,,['Information technology'],"Orlando, FL",2 - 9 employees,Undisclosed
Median IT Limited,cloud-consulting,,,,,,['Hospitality & leisure'],"London, United Kingdom",2 - 9 employees,"$5,000+"
Thriv,cloud-consulting,"Thriv, a website development firm, was founded in 2020. They are located in Helsinki, Finland and have a small team. Thriv focuses on web development, cloud consulting & SI, mobile app development, web design, and more.",,,,,['Information technology'],"Helsinki, Finland",2 - 9 employees,"$10,000+"
Systemverse,cloud-consulting,,,,,,,,2 - 9 employees,"$1,000+"
FT Technologies (T) Limited,cloud-consulting,,,,,,,"Dar es Salaam, Tanzania",2 - 9 employees,Undisclosed
RazorCity IT,cloud-consulting,,,,,,,"Little Rock, AR",2 - 9 employees,Undisclosed
VM Squared,cloud-consulting,,,,,,,"West Point, MS",2 - 9 employees,Undisclosed
Mallorca It Consulting,cloud-consulting,"Mallorca It Consulting is a cloud consulting & SI company launched in 2019. Based in Palma, Spain, their small team offers cloud consulting & SI, other IT consulting and SI, and IT strategy consulting.",,,,,,"Palma, Spain",2 - 9 employees,Undisclosed
Cloudologia,cloud-consulting,,,,,,"['Business services', 'eCommerce', 'Information technology']","Kyiv, Ukraine",2 - 9 employees,"$5,000+"
Dinamica del centro,cloud-consulting,"Dinamica del centro is a print design company. Their small team is located in León, Mexico. Their team offers print design, cloud consulting & SI, and logistics & supply chain consulting.",,,,,,"León, Mexico",2 - 9 employees,Undisclosed
Metaops,cloud-consulting,,,,,,,"London, United Kingdom",2 - 9 employees,"$5,000+"
"Sichuan Keyuyun Culture Technology Co., Ltd.",cloud-consulting,,,,,,,"Cheng Du Shi, China",2 - 9 employees,Undisclosed
Original,cloud-consulting,"Original, a cloud consulting & SI company, is based in Cheltenham, United Kingdom. The small agency was established in 2010. Their team offers cloud consulting & SI, Artificial Intelligence, and IoT development.",,,,,,"Cheltenham, United Kingdom",2 - 9 employees,Undisclosed
Swan Technology Solutions,cloud-consulting,,,,,,,"Melbourne, Australia",2 - 9 employees,Undisclosed
Cloud Meridian Corporation,cloud-consulting,,,,,,,"Madison, NJ",2 - 9 employees,"$100,000+"
TechElligence AI,cloud-consulting,,,,,,,"Noida, India",2 - 9 employees,"$1,000+"
Owl.IT,cloud-consulting,,,,,,,"Santiago, Chile",10 - 49 employees,"$5,000+"
Infoquick Global Connection,cloud-consulting,,,,,,,"Beijing, China",10 - 49 employees,"$1,000+"
FACTWEAVERS,cloud-consulting,,,,,,,"Kochi, India",10 - 49 employees,"$1,000+"
ARGGO Consulting,cloud-consulting,,,,,,,"București, Romania",10 - 49 employees,Undisclosed
USM Technology,cloud-consulting,"USM Technology is a cloud consulting & SI company based in Allen, Texas. The small team specializes in cloud consulting & SI, BI & big data consulting & SI, and IT managed services. The agency was founded in 2010.",,,,,"['Advertising & marketing', 'Arts, entertainment & music', 'Automotive', 'Business services', 'Dental', 'Financial services', 'Government', 'Medical', 'Hospitality & leisure', 'Legal']","Allen, TX",10 - 49 employees,Undisclosed
GCS Americas,cloud-consulting,,,,,,,"Lewisville, TX",10 - 49 employees,Undisclosed
WhiteHotCloud Inc,cloud-consulting,,,,,,,"Sebastopol, CA",10 - 49 employees,Undisclosed
"Venture Solutions, Inc.",cloud-consulting,,,,,,,"Great Falls, VA",10 - 49 employees,Undisclosed
Technoji,cloud-consulting,"Technoji is an IT managed services company launched in 2021. They are in Lviv, Ukraine and have a small team. The agency specializes in IT managed services, cybersecurity, and cloud consulting & SI.",,,,,,"Lviv, Ukraine",10 - 49 employees,"$1,000+"
1Crew,cloud-consulting,"1Crew is a cloud consulting & SI company. Based in Sofia, Bulgaria, their small team provides cloud consulting & SI, application testing, IT strategy consulting, IT managed services, and more. The company was founded in 2013.",,,,,"['Automotive', 'eCommerce', 'Financial services', 'Gambling', 'Information technology', 'Energy & natural resources', 'Retail', 'Telecommunications']","Sofia, Bulgaria",10 - 49 employees,"$5,000+"
Curate Insights,cloud-consulting,,,,,,"['Advertising & marketing', 'Education', 'Gaming', 'Medical', 'Information technology', 'Manufacturing', 'Energy & natural resources', 'Retail']","Woburn, MA",10 - 49 employees,Undisclosed
AWS GALAXY SRL,cloud-consulting,,,,,,,"București, Romania",10 - 49 employees,"$1,000+"
Leokraft Technologies Private Limited,cloud-consulting,,,,,,,,10 - 49 employees,"$5,000+"
InstaData.works,cloud-consulting,,,,,,,"Bengaluru, India",10 - 49 employees,Undisclosed
"Shenyang Black Insight Technology Co., Ltd.",cloud-consulting,,,,,,,"Shenyang, China",10 - 49 employees,Undisclosed
Estacore,cloud-consulting,,,,,,,"Newtown, PA",10 - 49 employees,"$5,000+"
"Cross Cloud Ops, LLC",cloud-consulting,,,,,,,"Indianapolis, IN",10 - 49 employees,Undisclosed
Eztechstack,cloud-consulting,,,,,,,"Cerritos, CA",10 - 49 employees,Undisclosed
Adex International,cloud-consulting,,,,,,"['Business services', 'Information technology']","Lalitpur, Nepal",10 - 49 employees,"$1,000+"
Valin Solutions,cloud-consulting,,,,,,,"Hamilton, Canada",10 - 49 employees,"$1,000+"
uninterrupted,cloud-consulting,,,,,,"['Automotive', 'Business services', 'eCommerce', 'Financial services', 'Medical']","Szczecin, Poland",10 - 49 employees,"$25,000+"
"SR Technologies, Inc.",cloud-consulting,"IT managed services company SR Technologies, Inc. Was launched in 2014. In Santa Rosa, California, their small team focuses on IT managed services, cloud consulting & SI, and cybersecurity.",,,,,,"Santa Rosa, CA",10 - 49 employees,Undisclosed
CXI Solutions,cloud-consulting,,,,,,,"Princeton, TX",10 - 49 employees,Undisclosed
DevLabs,cloud-consulting,,,,,,,"Rosario, Argentina",10 - 49 employees,"$5,000+"
iRexx Technologies,cloud-consulting,,,,,,,"Gurugram, India",50 - 249 employees,"$1,000+"
Kochasoft,cloud-consulting,,,,,,,"Novi, MI",50 - 249 employees,"$100,000+"
UpCenter Technologies Pvt Ltd,cloud-consulting,,,,,,,"Chennai, India",50 - 249 employees,Undisclosed
"CASICloud-Tech Co., Ltd.",cloud-consulting,,,,,,"['Business services', 'Medical']","Beijing, China",50 - 249 employees,Undisclosed
"QZing Technology (Beijing) Co., Ltd.",cloud-consulting,,,,,,,"Beijing, China",50 - 249 employees,Undisclosed
"Zhengzhou Zhengtuo Computer Technology Co., Ltd.",cloud-consulting,,,,,,"['Education', 'Financial services', 'Information technology', 'Real estate']","Zhengzhou, China",50 - 249 employees,Undisclosed
"Shandong Digital Engine Information Technology Co., Ltd.",cloud-consulting,,,,,,"['Education', 'Medical', 'Telecommunications']","Linyi, China",50 - 249 employees,Undisclosed
"Shenzhen NETINFO Technology Co., Ltd.",cloud-consulting,,,,,,"['Financial services', 'Government', 'Energy & natural resources']","Shenzhen, China",50 - 249 employees,Undisclosed
Worldac Consulting,cloud-consulting,,,,,,,"Duluth, GA",50 - 249 employees,"$25,000+"
SaaS Vibe,cloud-consulting,,,,,,,"Murrieta, CA",Freelancer employees,Undisclosed
softwareact,cloud-consulting,"Established in 2019, softwareact is a big data company. The firm specializes in BI & big data consulting & SI, cloud consulting & SI, IT staff augmentation, blockchain, and more and has a midsize team.",,,,,"['Financial services', 'Gaming', 'Information technology', 'Non-profit']","Wrocław, Poland",50 - 249 employees,"$25,000+"
INSPARK Intelligent Business Solutions,cloud-consulting,"Founded in 1990, Inspark Intelligent Business Solutions is a consulting firm located in Istanbul. Their team of 23 specializes in ERP consulting and SI, custom software development, CRM consulting and SI, and mobile app development.",,,abbott; Bayer; Roche; Allergan,A business wanted to shift its platform to Salesforce. Inspark Intelligent Business Solutions did a great job in implementing the system and teaching the client how the process worked. Inspark Intelligent Business Solutions still does maintenance for the business.,,"Istanbul, Turkey",10 - 49 employees,"$1,000+"
Genora Infotech,cloud-consulting,,,,,,"['Advertising & marketing', 'Arts, entertainment & music', 'Business services', 'Education', 'Government', 'Medical', 'Real estate', 'Utilities']","Kesarvale, India",10 - 49 employees,Undisclosed
Graffen,cloud-consulting,,,,,,,"Conshohocken, PA",10 - 49 employees,"$5,000+"
Sergata,cloud-consulting,,,,,,"['Education', 'Financial services', 'Gaming']","Tel Aviv-Yafo, Israel",10 - 49 employees,"$5,000+"
ETech 7,cloud-consulting,"IT managed services company ETech 7 was launched in 2004. The small team specializes in IT managed services, non-voice bpo/back office services, cloud consulting & SI, unified communications consulting & SI, and more. The company is based in New York, New York.",5.0,(1 Reviews),,ETech 7 is helping a financial institution with back office tasks. They are assisting the client in backing up their files and ensuring nothing happens to them.,,"New York, NY",10 - 49 employees,"$5,000+"
FPA Technology Services Inc.,cloud-consulting,,,,,,"['Business services', 'Financial services', 'Manufacturing', 'Non-profit']","Los Angeles, CA",10 - 49 employees,"$5,000+"
i3solutions,cloud-consulting,,,,,,"['Financial services', 'Government', 'Medical', 'Legal', 'Non-profit']","Sterling, VA",10 - 49 employees,"$25,000+"
TCG Network Services,cloud-consulting,,,,,,,"Natick, MA",10 - 49 employees,"$1,000+"
Fifteen Digital Limited,cloud-consulting,,,,,,,"Stoke on Trent, United Kingdom",10 - 49 employees,"$10,000+"
Varay Managed IT,cloud-consulting,"Varay Managed IT is a small IT managed services company. The El Paso, Texas-based company was established in 2002. Their services include IT managed services, digital strategy, cybersecurity, IT strategy consulting, and more.",,,,,,"El Paso, TX",10 - 49 employees,"$5,000+"
ASG Information Technologies,cloud-consulting,,,,,,"['Automotive', 'Business services', 'Dental', 'Financial services', 'Medical', 'Manufacturing', 'Non-profit', 'Real estate']","Wallingford, CT",10 - 49 employees,Undisclosed
Humblebee,cloud-consulting,"Humblebee is a Gothenburg , Sweden-based e-commerce development firm. Founded in 2012, the small team offers e-commerce development, graphic design, mobile app development, web design, and more.",,,,,,"Gothenburg , Sweden",10 - 49 employees,"$10,000+"
Net Works Consulting Resources,cloud-consulting,,,,,,['Information technology'],"Chicago, IL",10 - 49 employees,"$5,000+"
Tekscape Inc.,cloud-consulting,,,,,,,"New York, NY",10 - 49 employees,"$10,000+"
eStorm Australia,cloud-consulting,,,,,,"['Advertising & marketing', 'Arts, entertainment & music', 'Business services', 'Dental', 'Education', 'Financial services', 'Government', 'Medical', 'Hospitality & leisure', 'Legal']","Stones Corner, Australia",10 - 49 employees,"$1,000+"
BLG Business Advisers,cloud-consulting,,,,,,,"Wollongong, Australia",10 - 49 employees,Undisclosed
G J Walsh & Co,cloud-consulting,,,,,,,"Ipswich, Australia",10 - 49 employees,Undisclosed
Steady Networks,cloud-consulting,,,,,,,"Albuquerque, NM",10 - 49 employees,Undisclosed
Astec Computing (UK) Ltd,cloud-consulting,,,,,,,"Hastings, United Kingdom",10 - 49 employees,Undisclosed
Princeton IT Services,cloud-consulting,,,,,,,"Princeton, NJ",10 - 49 employees,Undisclosed
"Guardian Computer, LLC",cloud-consulting,,,,,,"['Business services', 'Financial services', 'Medical', 'Legal', 'Manufacturing']","Metairie, LA",10 - 49 employees,"$1,000+"
BEWISE,cloud-consulting,,,,,,"['Retail', 'Telecommunications']","Chalandri, Greece",10 - 49 employees,"$5,000+"
Kinetic Technology Group,cloud-consulting,"Kinetic Technology Group, an IT managed services company, is based in Dallas, Texas. The small team focuses on IT managed services, IT strategy consulting, cloud consulting & SI, and cybersecurity and was launched in 1997.",,,,,"['Advertising & marketing', 'Financial services', 'Medical', 'Legal', 'Manufacturing', 'Real estate', 'Supply Chain, Logistics, and Transport']","Dallas, TX",10 - 49 employees,"$1,000+"
Build With Assembly,cloud-consulting,"Build With Assembly is a website development company. Their small team is headquartered in Toronto, Canada. Their services include web development, custom software development, IT strategy consulting, cloud consulting & SI, and more. The agency was established in 2001.",,,,,"['Automotive', 'Consumer products & services', 'Manufacturing', 'Energy & natural resources', 'Real estate', 'Telecommunications']","Toronto, Canada",10 - 49 employees,"$100,000+"
Chateaux,cloud-consulting,,,,,,,"Norwalk, CT",10 - 49 employees,Undisclosed
Tekie,cloud-consulting,,,,,,"['Advertising & marketing', 'Medical', 'Hospitality & leisure', 'Legal', 'Real estate']","New York, NY",10 - 49 employees,"$5,000+"
UNITSYSTEMS,cloud-consulting,,,,,,"['Business services', 'Consumer products & services', 'eCommerce', 'Information technology', 'Manufacturing', 'Retail', 'Telecommunications', 'Supply Chain, Logistics, and Transport']","Kharkiv, Ukraine",10 - 49 employees,"$5,000+"
Livehopper,cloud-consulting,,,,,,,"Gurugram, India",2 - 9 employees,"$25,000+"
Aiiria,cloud-consulting,,,,,,"['Business services', 'Financial services', 'Government', 'Media', 'Retail']","London, United Kingdom",2 - 9 employees,"$5,000+"
Beeso IT Limited,cloud-consulting,,,,,,"['Business services', 'Education', 'Financial services', 'Hospitality & leisure']","London, United Kingdom",2 - 9 employees,"$5,000+"
Redwire Data Centre,cloud-consulting,,,,,,"['Information technology', 'Legal']","Ealing, United Kingdom",2 - 9 employees,"$5,000+"
Secure IT Consult,cloud-consulting,,,,,,,"Manchester, United Kingdom",2 - 9 employees,"$5,000+"
SoftDesign Services,cloud-consulting,,,,,,,"Greenwich, United Kingdom",2 - 9 employees,"$5,000+"
technologygroup,cloud-consulting,,,,,,,"London, United Kingdom",2 - 9 employees,"$5,000+"
Alantex Corp,cloud-consulting,,,,,,"['Business services', 'Financial services', 'Information technology', 'Legal']","Vaughan, Canada",2 - 9 employees,"$5,000+"
Avail Technology Group,cloud-consulting,,,,,,"['Advertising & marketing', 'Information technology', 'Media', 'Telecommunications']","Chelmsford, MA",2 - 9 employees,"$5,000+"
Digidyne,cloud-consulting,"Digidyne is an IT managed services company located in Plainview, New York. The small team provides IT managed services, cloud consulting & SI, web design, and digital strategy and was founded in 2000.",,,,,"['Business services', 'Information technology']","Plainview, NY",2 - 9 employees,"$5,000+"
Edge Solutions Group,cloud-consulting,,,,,,"['Business services', 'Consumer products & services', 'Information technology', 'Manufacturing']","Santa Monica, CA",2 - 9 employees,"$5,000+"
Professional Computer Services,cloud-consulting,,,,,,,"Saskatoon, Canada",2 - 9 employees,"$5,000+"
Avid Practice,cloud-consulting,"IT strategy consulting company Avid Practice was launched in 2002. Their small team is located in Baltimore, Maryland. Avid Practice focuses on IT strategy consulting, IT managed services, cloud consulting & SI, and web design.",,,,,,"Baltimore, MD",2 - 9 employees,"$5,000+"
Xyples,cloud-consulting,"Custom software development firm Xyples was launched in 2005. They are headquartered in Round Rock, Texas and have a small team. Their services include custom software development, Artificial Intelligence, BI & big data consulting & SI, cloud consulting & SI, and more.",,,,,,"Round Rock, TX",2 - 9 employees,"$10,000+"
armely,cloud-consulting,"Data analytics company armely is headquartered in Frisco, Texas. Established in 2016, the small team offers BI & big data consulting & SI and cloud consulting & SI.",,,,,,"Frisco, TX",2 - 9 employees,"$5,000+"
Media Informatica,cloud-consulting,"Launched in 2014, Media Informatica is a software development firm. The small Roma, Italy-based team provides custom software development, cloud consulting & SI, IT managed services, cybersecurity, and more.",,,,,,"Roma, Italy",2 - 9 employees,"$10,000+"
Web Digital Chile,cloud-consulting,,,,,,,"Santiago, Chile",2 - 9 employees,"$5,000+"
VINTEC Technology Solutions,cloud-consulting,,,,,,,"Hanoi, Vietnam",2 - 9 employees,"$5,000+"
Infocorp Tecnologia,cloud-consulting,,,,,,,"Montevideo, Uruguay",2 - 9 employees,Undisclosed
CLOUDTEAM,cloud-consulting,,,,,,,"Hồ Chí Minh, Vietnam",2 - 9 employees,Undisclosed
Flowork Engineers,cloud-consulting,,,,,,,"Montes de Oca, Costa Rica",2 - 9 employees,Undisclosed
Human Resource Management System,cloud-consulting,,,,,,,"Singapore, Singapore",2 - 9 employees,Undisclosed
SWIFT INTEGRATOR PTE LTD,cloud-consulting,,,,,,,"Singapore, Singapore",2 - 9 employees,Undisclosed
Datagemini.Sierra,cloud-consulting,,,,,,,"Singapore, Singapore",2 - 9 employees,Undisclosed
SIM Solution Ltd.,cloud-consulting,,,,,,,"Dhaka, Bangladesh",2 - 9 employees,Undisclosed
SAM Solution,cloud-consulting,,,,,,,"Dhaka, Bangladesh",2 - 9 employees,Undisclosed
RIGHT TIME LIMITED,cloud-consulting,,,,,,,"Dhaka, Bangladesh",2 - 9 employees,Undisclosed
Grace Web Tech.,cloud-consulting,,,,,,,"Dhaka, Bangladesh",2 - 9 employees,Undisclosed
GreenTechBD,cloud-consulting,,,,,,,"Chittagong, Bangladesh",2 - 9 employees,Undisclosed
Uninext Solutions Pvt Ltd,cloud-consulting,,,,,,,"Delhi, India",2 - 9 employees,"$1,000+"
Imagine Technologies BD. Ltd.,cloud-consulting,,,,,,,"Dhaka, Bangladesh",2 - 9 employees,Undisclosed
RITE Solutions Ltd.,cloud-consulting,,,,,,,"Dhaka, Bangladesh",2 - 9 employees,Undisclosed
Cloud System,cloud-consulting,,,,,,,"Dhaka, Bangladesh",2 - 9 employees,Undisclosed
BPOSYL Limited,cloud-consulting,,,,,,,"Sylhet, Bangladesh",2 - 9 employees,Undisclosed
Fastnet BD,cloud-consulting,,,,,,,"Dhaka, Bangladesh",2 - 9 employees,Undisclosed
Sync-IT Bangladesh,cloud-consulting,,,,,,,"Sylhet, Bangladesh",2 - 9 employees,Undisclosed
I-infotech Business Solution,cloud-consulting,,,,,,,Bangladesh,2 - 9 employees,Undisclosed
Antechsys,cloud-consulting,,,,,,,"Dhaka, Bangladesh",2 - 9 employees,Undisclosed
MCTS - Milne Craig Technology Solutions,cloud-consulting,,,,,,,"PAISLEY, United Kingdom",2 - 9 employees,Undisclosed
Best IT Providers,cloud-consulting,"Best IT Providers is a cloud consulting & SI company launched in 2013. Based in Miami, Florida and Jacksonville, Florida, their small team offers cloud consulting & SI, unified communications consulting & SI, IT managed services, cybersecurity, and more.",,,,,,"Miami, FL",2 - 9 employees,"$1,000+"
Pegas Technology Solutions,cloud-consulting,,,,,,,"Fairfield, ME",2 - 9 employees,"$5,000+"
I.T. how to,cloud-consulting,,,,,,,"Melbourne, Australia",2 - 9 employees,Undisclosed
Digital Heart,cloud-consulting,,,,,,,"Sydney, Australia",2 - 9 employees,Undisclosed
Frontgate Technology Solutions,cloud-consulting,,,,,,,"Brentwood, TN",2 - 9 employees,Undisclosed
ServoPlex IT,cloud-consulting,,,,,,,"Knoxville, TN",2 - 9 employees,Undisclosed
P3 Technology,cloud-consulting,,,,,,,"Wartrace, TN",2 - 9 employees,Undisclosed
The Ionado Group,cloud-consulting,,,,,,,,2 - 9 employees,Undisclosed
EQUINOX COMMUNICATION,cloud-consulting,,,,,,,"Nashville, TN",2 - 9 employees,Undisclosed
Sapiens & Associates,cloud-consulting,,,,,,,"Boulder, CO",2 - 9 employees,Undisclosed
dnc-algo,cloud-consulting,,,,,,,"Ramat Gan, Israel",2 - 9 employees,"$5,000+"
Cyber Security Solutions,cloud-consulting,,,,,,,"Tampa, FL",2 - 9 employees,Undisclosed
H.A. Harding & Co.,cloud-consulting,,,,,,,"Dee Why, Australia",2 - 9 employees,Undisclosed
Blueprint Accounting & Consulting Services,cloud-consulting,,,,,,,"Parramatta, Australia",2 - 9 employees,Undisclosed
The It Link,cloud-consulting,,,,,,,"Boyds, MD",2 - 9 employees,Undisclosed
Novus Computers,cloud-consulting,,,,,,,"Oakland, NE",2 - 9 employees,Undisclosed
